tenure,PhoneService,TotalCharges,StreamingMovies,StreamingTV,TechSupport,gender
67,1,4627.65,1,0,1,Male
61,1,4820.55,1,0,1,Female
24,1,2048.8,0,0,0,Male
22,1,1554.0,0,0,0,Female
63,1,4965.1,0,0,1,Female
1,0,35.75,0,1,0,Female
24,1,2494.65,1,1,0,Female
39,1,3692.85,0,1,1,Female
63,1,5764.7,1,0,0,Male
1,1,50.75,0,0,0,Male
26,0,786.5,0,0,0,Female
41,0,2075.1,1,1,0,Male
22,1,467.15,0,0,0,Male
35,1,3165.6,0,1,1,Male
37,1,677.05,0,0,0,Male
55,1,5676.65,1,1,0,Female
38,1,2522.4,0,0,0,Female
32,0,1051.05,0,0,0,Female
14,1,1164.05,0,0,1,Female
62,1,6590.5,1,1,1,Male
14,1,1180.95,1,0,0,Female
29,1,2698.35,1,0,0,Male
54,1,4667.0,0,1,0,Male
71,1,6770.85,0,0,1,Female
47,1,4535.85,0,1,0,Male
2,1,180.25,1,0,1,Male
45,0,2333.85,1,1,0,Female
70,1,5264.25,0,1,1,Male
4,1,76.35,0,0,0,Female
33,1,2603.1,1,1,1,Male
20,1,1818.3,1,0,1,Male
56,1,1431.65,0,0,0,Male
12,1,1238.45,1,0,0,Female
1,1,19.55,0,0,0,Male
38,1,2250.65,0,0,0,Female
12,1,740.55,0,1,0,Female
1,1,20.2,0,0,0,Male
28,1,534.7,0,0,0,Male
43,1,2169.4,0,0,0,Female
61,1,6428.4,1,1,1,Female
16,1,875.35,0,0,0,Male
10,1,659.65,0,0,0,Male
63,1,4896.35,0,0,0,Male
62,1,1446.8,0,0,0,Male
46,0,1842.7,0,0,1,Male
1,1,20.4,0,0,0,Male
9,1,501.2,0,0,0,Female
2,1,197.7,1,1,0,Male
35,1,2490.15,0,0,1,Male
69,1,5601.4,1,1,1,Male
33,1,2603.3,0,0,0,Male
46,1,937.1,0,0,0,Female
1,1,69.6,0,0,0,Female
1,1,75.55,0,0,0,Female
65,1,1654.85,0,0,0,Female
15,1,955.15,0,0,1,Female
7,1,488.65,0,0,0,Male
19,1,1490.95,0,0,0,Male
25,1,1901.05,0,0,0,Male
38,1,2625.25,0,0,0,Male
53,1,1005.7,0,0,0,Female
1,1,45.3,0,0,0,Male
1,1,69.1,0,0,0,Female
52,1,1071.6,0,0,0,Male
43,1,3460.3,1,1,1,Female
23,1,1312.45,0,0,1,Male
2,1,184.1,1,0,0,Female
34,1,1815.3,0,0,1,Female
6,1,260.8,0,0,0,Male
26,1,1295.4,0,0,0,Male
2,1,111.05,0,0,0,Male
11,1,216.2,0,0,0,Female
1,1,49.65,0,0,0,Male
53,1,5043.2,1,0,1,Male
1,1,19.75,0,0,0,Male
14,1,1117.55,0,0,0,Male
22,1,548.8,0,0,0,Female
64,1,5289.05,0,0,0,Male
62,1,4284.2,0,1,0,Female
36,1,2498.4,1,0,1,Male
4,1,340.85,0,1,0,Male
38,1,3297.0,1,1,1,Male
32,1,2664.3,1,0,0,Male
61,0,3244.4,0,1,1,Female
70,1,1856.4,0,0,0,Female
31,1,2807.65,0,1,0,Male
9,1,185.6,0,0,0,Male
66,1,5965.95,1,1,1,Female
10,1,199.45,0,0,0,Female
30,1,1985.15,0,1,1,Female
5,1,434.5,1,0,0,Male
54,1,1230.9,0,0,0,Male
59,0,2452.7,1,0,0,Male
40,1,1006.9,0,0,0,Male
35,1,4025.5,1,1,1,Male
12,1,713.75,0,0,1,Female
42,1,3959.35,0,1,0,Male
72,1,7806.6,1,1,1,Female
63,0,2395.05,0,0,1,Male
4,1,59.25,0,0,0,Male
68,0,3656.25,1,1,0,Female
32,1,2010.95,1,1,0,Male
5,1,385.0,0,0,0,Male
72,1,7789.6,1,1,1,Female
1,1,76.2,0,0,0,Male
1,1,55.8,0,0,0,Female
71,1,6239.05,1,1,1,Female
46,1,864.2,0,0,0,Female
13,0,300.8,0,0,0,Female
41,1,3190.65,0,0,0,Female
30,1,2181.75,1,1,0,Male
1,1,69.2,0,0,0,Female
22,0,1031.4,1,1,0,Female
1,1,20.05,0,0,0,Male
10,1,765.15,0,0,0,Female
19,0,893.55,1,1,0,Female
27,1,1567.55,0,0,0,Male
14,1,921.4,1,1,1,Female
59,1,6561.25,1,1,1,Male
2,1,189.2,0,0,0,Male
12,1,262.05,0,0,0,Male
4,1,199.75,0,0,0,Male
65,1,7246.15,1,1,1,Male
2,1,184.15,1,1,0,Male
71,1,7521.95,1,1,0,Female
30,1,2758.15,0,0,0,Female
29,1,2149.05,0,0,0,Female
5,1,465.05,1,1,1,Female
17,1,1579.7,1,1,0,Female
61,1,1445.2,0,0,0,Female
16,1,1430.25,0,1,0,Female
47,1,951.55,0,0,0,Male
37,1,2911.8,1,1,0,Male
8,0,186.3,0,0,0,Male
64,0,3423.5,1,1,1,Female
40,1,1024.7,0,0,0,Female
10,1,187.35,0,0,0,Female
9,1,655.9,0,0,0,Female
53,1,4871.45,0,1,1,Female
1,1,20.7,0,0,0,Female
13,1,253.8,0,0,0,Male
34,1,1885.15,0,0,0,Female
21,1,467.15,0,0,0,Male
0,1,0.0,0,0,0,Male
25,1,1992.95,1,1,1,Female
1,1,69.95,0,0,0,Male
2,1,158.4,0,0,0,Female
47,1,1041.8,0,0,0,Female
72,1,6921.7,1,0,0,Female
31,1,3186.65,1,1,0,Female
0,1,0.0,0,0,0,Female
47,1,973.1,0,0,0,Male
72,1,1874.3,0,0,0,Male
1,1,20.55,0,0,0,Male
9,0,296.1,0,1,0,Male
4,0,118.4,0,0,1,Male
19,1,1637.3,1,0,0,Male
43,1,3198.6,0,0,0,Male
43,1,3254.35,1,1,0,Female
18,1,747.2,0,0,0,Male
39,1,4036.0,1,1,0,Female
11,1,1183.05,1,1,1,Male
1,0,35.9,1,0,0,Male
1,1,68.95,0,0,0,Female
43,0,1505.35,0,0,1,Female
12,1,314.95,0,0,0,Male
52,1,4461.85,1,1,1,Male
71,1,6126.1,1,1,1,Male
71,1,7707.7,1,1,1,Female
30,1,2679.7,1,0,0,Male
39,1,914.6,0,0,0,Female
3,1,154.65,0,0,1,Female
3,1,52.05,0,0,0,Male
68,1,5293.95,1,0,1,Male
41,1,772.4,0,0,0,Female
8,1,762.1,0,1,0,Female
72,1,1776.45,0,0,0,Female
10,1,857.2,0,1,0,Male
12,1,696.35,1,0,0,Male
72,1,8165.1,1,1,0,Female
17,1,1463.45,0,0,0,Female
68,1,5333.35,1,0,1,Female
57,1,5921.35,1,1,0,Female
37,1,4056.75,1,1,0,Female
1,1,48.95,0,0,0,Male
53,1,5785.5,1,1,0,Female
34,1,2727.3,1,1,1,Female
49,1,2934.3,0,0,0,Female
70,1,5950.2,1,1,1,Female
67,1,4250.1,0,0,1,Male
51,1,1288.0,0,0,0,Female
3,1,220.45,1,1,0,Female
1,1,70.7,0,0,0,Female
56,1,4261.2,1,0,1,Male
12,1,1384.75,1,1,1,Male
27,1,2793.55,0,1,1,Male
58,1,6225.4,1,1,0,Female
6,1,123.65,0,0,0,Female
64,1,1559.15,0,0,0,Female
16,1,1267.95,0,0,0,Female
44,1,4295.35,1,0,0,Female
16,1,341.35,0,0,0,Male
18,1,370.5,0,0,0,Female
44,1,835.5,0,0,0,Male
30,1,2917.65,1,1,1,Male
25,1,1902.0,1,1,1,Male
14,1,914.0,0,0,0,Female
4,1,239.55,0,0,0,Female
42,1,4135.0,1,1,1,Female
7,1,150.75,0,0,0,Female
19,1,1651.95,0,0,0,Male
7,1,344.2,0,0,0,Male
10,1,660.05,1,0,0,Female
15,1,1669.4,1,1,0,Female
12,1,1253.9,1,1,0,Male
12,1,233.55,0,0,0,Female
8,1,156.85,0,0,0,Female
10,1,196.75,0,0,0,Female
55,1,4052.4,0,0,0,Male
69,1,5555.3,1,1,1,Female
16,1,318.6,0,0,0,Female
51,0,1529.45,0,0,0,Male
71,1,6310.9,1,1,1,Female
54,1,3715.65,1,1,0,Female
1,1,49.3,0,0,1,Male
26,1,1406.9,0,0,0,Female
8,1,156.25,0,0,0,Female
12,1,246.7,0,0,0,Female
5,1,334.8,0,0,0,Female
69,0,3772.5,1,1,0,Female
46,1,4564.9,1,1,0,Male
46,1,4399.5,1,1,0,Female
9,1,827.45,1,1,1,Male
53,1,5809.75,1,1,1,Female
41,0,1677.85,1,0,0,Female
41,1,810.3,0,0,0,Female
68,0,3085.35,1,0,1,Female
36,0,1126.35,0,0,0,Female
47,1,2879.9,0,0,1,Female
4,1,184.4,0,0,0,Male
61,1,4976.15,1,1,1,Male
36,1,3021.6,1,0,0,Male
1,1,20.5,0,0,0,Female
14,1,1101.85,0,0,0,Female
50,1,5610.7,1,1,1,Female
27,1,2151.6,0,0,1,Male
23,1,481.1,0,0,0,Male
3,1,209.1,0,0,0,Male
36,1,3886.45,1,1,0,Female
24,1,1747.85,0,0,0,Female
65,1,6985.65,1,1,0,Female
31,0,1523.4,1,1,0,Male
63,1,4995.35,1,0,1,Female
67,1,3870.0,0,0,1,Female
58,1,1423.85,0,0,0,Female
15,1,1582.75,1,1,1,Female
16,1,1248.9,0,0,0,Male
1,1,45.6,0,0,0,Male
8,1,573.15,0,0,0,Female
2,1,151.65,0,0,0,Female
71,1,6342.7,1,1,1,Female
4,1,68.2,0,0,0,Male
68,1,5776.45,1,1,1,Male
15,1,931.9,0,1,0,Female
13,1,670.65,0,0,0,Male
42,1,869.9,0,0,0,Female
4,1,169.65,0,0,0,Male
50,1,5405.8,1,1,1,Female
4,0,223.75,1,1,0,Female
2,1,106.2,0,0,0,Female
46,1,967.85,0,0,0,Female
58,1,6219.6,1,1,1,Male
17,0,792.15,0,1,0,Male
21,1,397.0,0,0,0,Male
2,1,196.9,1,1,0,Female
68,1,5607.75,1,1,1,Female
28,1,3204.4,1,1,1,Female
40,1,1077.5,0,0,0,Female
8,1,140.95,0,0,0,Female
35,1,2576.2,0,0,0,Male
5,1,352.65,0,1,1,Female
14,1,268.4,0,0,0,Male
6,1,288.35,0,0,1,Male
67,1,4361.55,1,0,0,Male
63,1,5329.55,1,1,1,Male
8,1,764.95,1,0,0,Female
5,1,283.95,0,0,0,Female
6,1,460.25,0,1,0,Male
49,1,4733.1,0,1,0,Male
61,1,1143.8,0,0,0,Female
1,1,70.1,0,0,0,Female
10,1,198.6,0,0,0,Male
72,1,8529.5,1,1,1,Female
53,1,4155.95,0,1,1,Male
9,1,657.5,0,0,0,Male
1,1,20.25,0,0,0,Female
4,1,55.7,0,0,0,Male
22,1,469.85,0,0,0,Female
34,1,3480.0,1,1,0,Male
5,1,461.7,1,0,1,Female
5,1,108.05,0,0,0,Female
56,1,1261.7,0,0,0,Female
11,1,827.7,1,0,0,Male
33,1,1955.4,0,0,0,Female
58,1,4890.5,1,1,0,Male
34,1,2425.4,0,0,0,Male
65,1,1698.55,0,0,0,Female
2,1,92.65,0,0,0,Male
17,1,1329.2,1,0,0,Male
63,0,2588.95,0,0,1,Male
72,1,1859.2,0,0,0,Female
43,1,4039.0,1,0,0,Female
72,1,8164.1,1,1,1,Male
6,1,113.5,0,0,0,Female
1,1,25.0,0,0,0,Male
26,1,1616.15,0,0,1,Female
72,1,6843.15,0,1,0,Female
56,1,6418.9,1,1,1,Female
1,1,20.25,0,0,0,Male
17,1,1742.5,1,1,0,Male
1,1,55.3,0,1,0,Female
68,1,5882.75,1,1,1,Male
61,1,1498.35,0,0,0,Female
11,0,422.6,0,0,1,Female
15,1,720.1,0,0,0,Female
1,1,19.2,0,0,0,Male
34,1,2896.6,0,1,0,Female
72,1,1723.95,0,0,0,Male
26,1,1581.95,0,0,0,Male
66,1,6273.4,1,0,0,Male
1,1,49.95,0,0,0,Female
64,1,5484.4,1,1,1,Female
3,1,196.9,1,0,1,Male
20,1,413.0,0,0,0,Female
48,1,5037.55,1,1,0,Female
43,1,3173.35,1,0,1,Male
14,1,228.65,0,0,0,Male
57,1,1272.05,0,0,0,Female
72,1,4811.6,0,0,1,Male
72,1,1864.2,0,0,0,Male
38,1,3084.9,1,1,1,Male
2,1,114.7,0,0,0,Female
4,1,396.1,1,1,0,Female
26,1,1800.05,0,1,0,Female
3,0,92.25,0,0,1,Male
26,1,505.9,0,0,0,Male
15,0,603.0,1,0,0,Female
22,1,2090.25,1,1,0,Male
13,1,332.5,0,0,0,Female
6,0,263.05,1,1,0,Female
20,1,1055.9,0,0,1,Male
72,1,1529.65,0,0,0,Male
34,1,3343.15,1,1,0,Male
1,1,45.3,0,0,0,Male
52,1,1022.95,0,0,0,Female
69,1,1718.35,0,0,0,Female
39,1,826.0,0,0,0,Female
65,1,4820.15,1,1,1,Male
68,1,1728.2,0,0,0,Male
25,1,2088.05,0,1,0,Female
6,1,556.35,1,0,0,Male
64,1,4481.0,0,1,1,Female
7,1,529.5,0,0,0,Male
32,1,2723.75,0,1,0,Female
41,1,802.35,0,0,0,Male
2,1,74.9,0,0,0,Male
24,0,1288.75,1,1,0,Male
1,1,19.4,0,0,0,Female
54,0,2369.7,1,0,1,Female
39,1,2341.5,0,1,0,Female
14,1,1072.0,0,0,0,Female
7,1,516.15,1,1,0,Male
25,1,516.3,0,0,0,Male
44,1,4122.9,1,1,0,Male
61,1,6241.35,1,1,0,Male
72,1,8375.05,1,1,1,Male
43,1,4209.95,1,1,0,Female
58,1,6332.75,1,1,0,Female
71,0,4689.15,1,1,1,Female
22,1,2162.6,1,1,0,Male
34,1,2874.45,0,1,0,Male
52,1,3829.75,0,0,0,Male
64,0,2751.0,0,1,1,Female
44,1,3704.15,1,1,1,Male
13,1,559.2,0,0,0,Male
24,1,2282.55,0,1,0,Male
70,1,7842.3,1,1,1,Male
70,1,5289.8,1,1,1,Male
1,1,85.0,1,0,0,Female
72,1,1493.75,0,0,0,Male
11,1,837.95,0,0,0,Female
12,1,727.8,0,1,1,Male
72,1,7962.2,1,1,1,Male
8,1,780.5,1,1,0,Female
15,1,1219.85,0,1,0,Male
13,1,764.55,0,0,0,Female
68,1,5515.8,1,1,1,Female
17,1,1345.65,0,0,0,Female
71,1,1813.35,0,0,0,Female
6,1,435.0,0,0,0,Male
24,1,452.55,0,0,0,Female
6,1,455.3,1,1,0,Female
47,1,890.5,0,0,0,Female
4,1,302.35,0,0,0,Female
13,1,1261.0,1,0,0,Male
3,1,233.65,0,0,0,Female
12,1,648.65,0,0,1,Male
17,1,1387.35,1,1,1,Female
19,1,1045.25,0,1,0,Female
52,1,1107.2,0,0,0,Male
29,1,2623.65,0,1,1,Male
3,1,141.7,0,0,0,Male
3,0,93.7,0,1,0,Male
32,1,2633.3,1,1,1,Male
1,1,80.85,1,0,0,Male
55,1,5743.05,1,1,1,Male
20,1,2031.95,1,1,1,Male
22,1,433.5,0,0,0,Male
60,1,4859.1,0,0,0,Male
27,1,2467.75,1,0,0,Female
1,1,74.35,0,0,0,Male
4,1,362.2,1,0,1,Female
3,1,264.8,1,0,0,Male
12,0,381.2,0,0,0,Male
17,1,900.5,0,0,1,Male
48,1,1027.25,0,0,0,Female
12,1,909.25,0,0,0,Female
45,1,1138.8,0,0,0,Female
1,1,51.2,0,0,0,Female
72,1,6083.1,1,1,0,Male
28,1,2688.45,1,1,0,Male
51,1,4085.75,0,0,0,Male
1,1,49.9,0,0,0,Female
8,1,564.35,1,0,1,Female
43,1,4532.3,1,1,1,Female
22,1,1855.65,1,0,0,Female
18,1,357.0,0,0,0,Female
54,1,3529.95,1,0,1,Male
13,1,1008.7,1,0,0,Male
69,1,5869.4,0,0,0,Female
66,0,3708.4,1,1,0,Male
53,1,990.45,0,0,0,Female
3,1,53.05,0,0,0,Male
20,1,406.95,0,0,0,Female
1,1,18.85,0,0,0,Male
38,1,2354.8,1,0,1,Male
13,1,275.4,0,0,0,Female
57,1,4925.35,1,0,0,Male
67,1,1311.3,0,0,0,Male
11,1,580.8,0,0,0,Female
14,1,709.5,0,0,0,Female
21,1,1747.2,0,0,0,Male
1,1,19.7,0,0,0,Male
59,1,1510.5,0,0,0,Male
43,1,4528.0,1,1,0,Male
7,0,280.0,0,0,0,Male
56,1,4620.4,0,1,1,Female
13,1,931.55,1,1,1,Male
3,0,90.05,0,0,0,Female
8,1,645.8,1,0,1,Male
1,1,70.15,0,0,0,Female
5,0,163.55,0,0,1,Female
19,1,439.2,0,0,0,Male
0,0,0.0,0,1,1,Female
71,1,1415.85,0,0,0,Female
9,0,418.8,1,1,0,Male
1,1,73.5,0,0,0,Female
24,1,571.75,0,0,0,Female
3,1,61.35,0,0,0,Male
39,1,3994.45,1,1,0,Female
69,1,6398.05,1,0,1,Female
33,1,2033.85,0,0,0,Female
24,1,1275.7,0,0,0,Male
16,1,275.7,0,0,0,Male
39,1,757.95,0,0,0,Female
37,1,697.65,0,0,0,Male
71,1,6293.75,1,1,1,Female
29,1,2656.7,1,0,0,Male
68,1,6424.7,1,1,1,Female
52,1,5301.1,1,1,0,Female
3,1,170.5,0,1,0,Female
1,1,81.7,0,0,0,Male
72,1,8306.05,1,1,1,Male
26,1,2254.2,1,0,0,Male
3,1,232.35,0,1,0,Female
3,1,76.95,0,0,0,Male
59,1,6519.75,1,1,1,Male
33,1,3465.05,1,1,0,Female
26,1,2067.0,0,1,0,Female
30,1,2936.25,1,1,0,Male
22,1,1600.25,0,0,0,Male
72,1,6595.9,1,1,1,Female
7,1,152.95,0,0,0,Male
66,1,7210.85,1,1,1,Female
71,1,7405.5,1,1,0,Male
8,1,576.7,0,0,0,Female
15,1,1539.8,1,1,1,Male
70,1,7475.1,1,1,1,Male
55,1,4657.95,1,1,1,Female
1,1,19.05,0,0,0,Male
63,1,6444.05,1,1,0,Male
10,1,185.4,0,0,0,Male
3,1,196.4,0,0,0,Female
54,1,1149.65,0,0,0,Male
72,0,4671.7,1,1,1,Male
28,1,734.6,0,0,0,Female
65,1,5688.45,0,0,0,Male
70,1,1458.1,0,0,0,Male
55,1,2832.75,0,0,0,Female
68,1,1424.9,0,0,0,Female
45,1,903.7,0,0,0,Male
9,1,708.2,0,0,0,Female
72,1,8312.75,1,1,1,Female
64,1,6171.2,1,1,1,Male
72,1,6096.9,1,1,1,Female
47,1,4018.05,0,1,0,Male
1,1,20.5,0,0,0,Male
19,1,414.95,0,0,0,Male
6,1,270.8,0,0,1,Female
48,1,1133.7,0,0,0,Female
1,1,19.5,0,0,0,Female
63,1,4674.55,0,1,1,Male
8,1,632.95,0,0,0,Male
65,1,6725.3,1,1,0,Female
43,1,817.95,0,0,0,Female
38,1,2076.05,0,0,0,Female
1,1,45.15,0,0,0,Female
2,1,40.25,0,0,0,Male
4,1,307.4,0,1,0,Male
69,1,7634.25,1,1,1,Male
3,1,221.1,0,0,0,Male
70,1,7689.8,1,1,1,Female
4,1,219.65,0,0,0,Male
46,1,4594.65,1,1,1,Female
2,0,97.1,1,1,0,Female
65,1,4459.15,1,0,0,Male
19,1,1743.05,1,1,0,Female
21,1,1393.6,1,0,0,Male
48,1,3771.5,1,1,1,Male
17,1,1496.9,0,1,0,Female
64,1,1198.05,0,0,0,Male
66,1,6056.9,0,1,0,Female
70,1,5445.95,1,0,1,Male
29,1,2211.8,1,1,0,Male
1,1,62.8,1,1,0,Male
47,1,921.55,0,0,0,Female
71,1,1493.2,0,0,0,Female
42,1,828.85,0,0,0,Male
62,1,4819.75,1,1,1,Female
56,0,2560.1,0,0,1,Female
70,1,8127.6,1,1,1,Female
43,1,1077.95,0,0,0,Male
44,1,3912.9,1,0,0,Male
27,0,1246.4,1,0,0,Male
31,1,3066.45,1,1,0,Male
13,1,265.75,0,0,0,Male
26,1,2361.8,1,1,0,Female
59,1,1057.85,0,0,0,Female
51,1,4812.75,1,1,0,Male
1,1,84.65,0,1,0,Male
48,1,5121.3,1,1,0,Female
70,1,5617.95,0,1,1,Female
16,1,296.15,0,0,0,Female
67,1,6989.7,1,1,1,Male
28,0,810.85,0,0,1,Male
4,1,250.1,0,1,0,Male
72,1,1414.8,0,0,0,Male
25,0,970.4,0,1,0,Male
48,1,4473.45,0,1,0,Male
72,1,7565.35,1,1,0,Male
2,1,169.8,1,0,0,Female
56,1,4922.4,0,0,0,Male
69,1,1268.85,0,0,0,Male
9,1,431.0,0,0,0,Male
37,1,3019.1,0,0,0,Female
51,0,2928.5,1,1,0,Female
70,1,1790.15,0,0,0,Male
38,1,3988.5,1,1,1,Female
23,1,1943.2,0,1,1,Male
44,1,860.85,0,0,0,Male
5,1,106.9,0,0,0,Male
67,1,7035.6,1,0,1,Female
72,1,1482.3,0,0,0,Female
7,1,633.45,1,1,0,Female
54,1,4362.05,0,0,1,Male
41,1,3263.9,1,1,0,Female
63,1,6871.7,1,1,1,Female
1,1,70.4,0,0,0,Male
59,1,5861.75,1,1,0,Male
50,1,5551.15,1,1,1,Female
3,1,307.4,1,1,0,Female
71,1,7213.75,1,1,0,Female
57,1,1125.6,0,0,0,Male
15,1,1217.25,0,0,0,Male
72,0,4179.2,1,0,1,Male
42,1,3229.4,0,0,0,Female
72,1,7015.9,0,1,1,Female
18,1,454.65,0,0,0,Female
70,1,4543.15,1,0,0,Female
26,1,2070.6,0,1,0,Male
64,1,1740.8,0,0,0,Male
8,1,583.45,0,1,0,Male
68,1,7856.0,1,1,1,Male
22,1,1938.9,1,1,0,Male
72,1,5893.9,1,1,1,Female
23,1,478.75,0,0,0,Female
24,0,688.0,0,0,0,Male
16,1,1483.25,1,1,0,Male
63,1,6780.1,1,1,0,Female
72,1,7658.3,1,0,1,Female
6,1,489.45,0,1,0,Male
62,1,5757.2,1,1,0,Female
9,1,157.65,0,0,0,Female
71,1,1719.15,0,0,0,Female
18,1,969.85,0,0,0,Male
9,1,678.45,0,0,0,Male
48,1,5438.9,1,1,1,Female
33,1,641.35,0,0,0,Female
27,1,2681.15,1,1,1,Female
70,1,7188.5,1,1,1,Female
17,1,353.65,0,0,0,Female
41,1,2237.55,0,0,0,Male
7,1,340.35,0,0,0,Female
26,1,2088.8,0,0,1,Male
10,1,524.5,0,0,0,Male
57,0,3090.05,1,1,1,Male
35,1,2130.45,0,0,0,Male
28,1,2244.95,1,0,0,Female
72,1,7932.5,1,1,1,Male
27,1,2309.55,1,1,1,Male
67,1,1411.9,0,0,0,Male
11,1,215.25,0,0,0,Male
69,1,7220.35,1,1,1,Male
52,1,4993.4,1,0,0,Female
52,1,4354.45,1,0,1,Male
24,1,456.85,0,0,0,Female
12,1,264.55,0,0,0,Female
1,1,44.35,0,0,0,Female
15,1,278.85,0,0,0,Male
9,1,857.25,1,1,0,Female
18,1,1594.75,0,1,1,Female
66,1,1683.6,0,0,0,Female
46,1,2560.1,0,0,1,Male
2,1,139.4,0,0,0,Female
17,1,1410.25,0,0,1,Male
47,0,1794.8,0,0,1,Male
63,1,6991.9,1,1,0,Male
1,1,20.3,0,0,0,Female
70,1,4891.5,0,0,1,Female
38,1,781.25,0,0,0,Female
58,1,1497.9,0,0,0,Female
60,1,4039.5,0,0,1,Female
68,1,6148.45,1,1,1,Female
48,1,2985.25,0,0,1,Female
35,1,3756.45,1,1,1,Female
71,1,5585.4,1,0,1,Male
55,1,3112.05,0,0,1,Female
42,1,4222.95,1,1,1,Male
56,1,5432.2,0,1,1,Male
40,0,2511.55,1,1,0,Male
72,1,6141.65,0,0,1,Male
32,1,2954.5,1,0,0,Female
35,1,2917.5,0,0,1,Female
58,1,5885.4,1,1,1,Female
45,1,3349.1,1,0,1,Female
20,1,1592.35,0,0,0,Female
3,1,207.4,0,0,0,Male
68,1,6185.8,1,1,1,Female
9,1,703.55,1,1,0,Female
36,1,2659.45,0,0,0,Female
37,0,1478.85,1,0,0,Female
1,1,70.85,0,0,0,Male
72,1,7459.0,1,1,0,Male
1,1,80.2,0,0,0,Female
55,1,3131.8,0,0,0,Female
28,1,1426.45,0,0,1,Male
52,0,3038.55,1,1,0,Female
1,1,44.0,0,0,0,Male
42,1,3375.9,1,1,1,Male
49,1,4613.95,1,1,0,Female
26,1,2475.35,1,0,1,Female
35,1,730.4,0,0,0,Female
1,1,45.25,0,0,0,Male
52,1,5839.3,1,1,0,Female
72,1,8065.65,1,1,0,Female
45,1,3713.95,0,0,0,Male
41,1,4346.4,1,1,0,Male
54,1,4735.2,1,1,1,Male
22,0,880.2,1,0,0,Male
72,1,6474.4,1,1,1,Female
14,1,1137.05,1,1,1,Female
63,1,1237.65,0,0,0,Male
7,1,165.35,0,0,0,Male
72,1,7878.3,1,1,1,Male
7,1,340.25,0,0,0,Male
1,1,44.75,0,0,0,Male
16,1,1170.5,0,0,1,Male
14,1,824.85,0,1,0,Female
1,1,70.6,0,0,0,Female
60,0,2773.9,1,0,0,Female
1,1,71.0,0,0,0,Female
45,1,3480.35,1,0,1,Male
1,1,45.7,0,0,0,Male
72,1,8109.8,1,1,1,Female
6,1,113.5,0,0,0,Male
1,1,55.25,1,0,0,Male
19,1,1093.4,1,0,0,Female
24,1,1558.65,0,0,0,Female
64,1,4818.8,0,1,1,Male
17,1,1612.2,1,0,0,Male
8,1,369.3,0,0,0,Female
24,1,459.95,0,0,0,Female
11,1,208.0,0,0,0,Male
40,1,2379.1,0,0,0,Female
36,1,930.95,0,0,0,Male
71,1,7532.15,1,1,1,Male
7,1,168.65,0,0,0,Male
3,1,206.15,1,1,0,Male
38,1,678.2,0,0,0,Female
0,1,0.0,0,0,0,Male
1,1,74.7,0,0,0,Female
25,1,1767.35,0,0,0,Male
69,1,1376.5,0,0,0,Male
36,1,3301.05,0,1,0,Female
63,1,6330.4,1,1,0,Male
12,1,1148.1,1,1,0,Male
19,1,387.4,0,0,0,Male
18,1,1500.5,0,1,0,Male
32,1,2619.15,0,0,1,Male
56,1,5794.45,1,1,1,Male
6,1,146.3,0,0,0,Female
9,0,463.6,1,0,1,Male
32,0,1151.05,0,0,1,Male
58,1,5749.8,1,1,1,Female
8,1,436.6,0,1,0,Male
17,1,1175.6,1,0,0,Male
27,1,1943.9,0,0,0,Male
13,1,1215.65,1,0,0,Female
49,0,2409.9,1,1,0,Male
21,1,435.25,0,0,0,Female
36,0,1317.95,0,0,0,Male
1,1,76.4,0,0,0,Female
42,1,833.55,0,0,0,Female
16,1,1264.2,0,0,1,Female
49,1,5293.2,1,1,1,Female
64,1,6538.45,1,1,1,Male
2,1,74.2,0,0,0,Female
72,1,6376.55,1,1,1,Male
1,0,25.1,0,0,0,Female
1,1,95.0,1,1,0,Male
23,1,2198.3,1,1,1,Female
12,1,306.05,0,0,0,Male
12,1,1200.15,1,1,0,Male
26,1,457.3,0,0,0,Male
